material_id,strenght,lightweight,stiffness,shear_resistance,poison_ratio
180,0.05944745929945733,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
181,0.05944745929945733,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
182,0.06290083867784904,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
183,0.05426739023186976,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
184,0.11741489886531821,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
185,0.09176122348297977,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
186,0.12062160828811051,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
187,0.2227429699062654,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
188,0.2192895905278737,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
189,0.3127775037000493,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
190,0.12900838677849039,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
191,0.14454859398125308,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
192,0.19215589541193884,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
193,0.18006906758756783,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
194,0.11198815984213123,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
195,0.11026147015293537,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
196,0.14109521460286137,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
197,0.14282190429205724,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
198,0.20572274296990625,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
199,0.1546620621608288,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
200,0.0678342377898372,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
201,0.08830784410458806,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
202,0.09003453379378391,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
203,0.08830784410458806,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
204,0.07819437592501233,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
205,0.07301430685742477,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
206,0.07794770596941293,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
207,0.0865811544153922,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
208,0.08830784410458806,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
209,0.08830784410458806,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
210,0.07819437592501233,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
